filename,form,corp_lem,lem_pos,pos,gram,cont-2,cont-2_gr,cont-1,cont-1_gr,cont+1,cont+1_gr,cont+2,cont+2_gr,class
20_clean/xx_adalis_adal-11.xhtml.txt,сEсEасEсE,сEсEасEсE,V,SV,винедиминсE,SV,едизсEсEвмнмсEжпросEрод,CONJPART,,S,едсEвор,SV,винедизсEсEвиммннепросEрод,0
20_clean/xx_schepkina-kupernik_kuper-064.xhtml.txt,знаком,знак,S,AS,едкрмсEжсEвор,APROSPRO,дасEедмнмсEжпрсEредсEвор,SSPRO,виндасEед,A,винедиммсEжнеодполн,AS,винедимкрмнмсEжрод,1
20_clean/xx_annensky_anne-146.xhtml.txt,найдсE,найда,S,SV,винедизсEсEвнепросE,ADVPROPART,,APROSPRO,виндасEеджениммнмсEжнеододпрродсEредсEвор,PRS,виндасEедиммнпрродсEвор,A,дасEедмнмсEжполнсEредсEвор,1
20_clean/xx_smeliakov_smel-219.xhtml.txt,пивнасE,пивной,A,AS,едженимполн,APROS,едженим,A,едженимполн,AADVPARTS,едпрсEрав,V,едженкрприсEпросEсEсEрад,1
20_clean/xx_majakovsky_majak7-031.xhtml.txt,коросEе,коросEе,ADV,AADVS,вводндасEедпрсEрав,CONJPART,,AADV,сEрав,A,сEрав,S,едим,1
20_clean/xx_gumilev_gumil-041.xhtml.txt,сEсEасEсE,сEсEасEсE,V,SV,винедиминсE,PRS,виндасEедиммнпрродсEвор,S,дасEмн,AS,дасEедмнмсEжполнсEредсEвор,CONJINTJPARTS,виндасEедиммнпрродсEвор,0
20_clean/xx_merezhkovsky_merezh-110.xhtml.txt,нем,немой,A,ASSPRO,едкрмнмсEжпррод,A,едкрмсEж,CONJINTJPARTS,виндасEедиммнпрродсEвор,ADVPROCONJPART,,S,винедим,1
20_clean/xx_kuzmin_kzmn-288.xhtml.txt,сEасE,сEаисEсE,V,SV,винедизсEсEвнепросE,V,едизсEсEвнепросE,ADVCONJPART,,SV,винедизсEсEвнепросE,SV,винедизсEсEвнепросE,0
20_clean/xx_bely_bely-027.xhtml.txt,возлсEбленной,возлсEбленнсEй,A,ASV,дасEедженполнпрприсEпросEродсEсEрадсEвор,ASV,дасEедженполнпрприсEпросEродсEсEрадсEвор,S,винедим,S,виндасEедиммнпррод,PRS,виндасEедиммнпрродсEвор,1
20_clean/xx_smeliakov_smel-272.xhtml.txt,минсEсE,минсEсEа,S,SV,изсEсEвмннепросEрод,S,винедимпр,ANUM,винодпррод,CONJPART,,PRS,винмнрод,0
20_clean/xx_pasternak_paster-335.xhtml.txt,знаком,знакомсEй,A,AS,едкрмсEжсEвор,S,едсEвор,V,едизсEсEвмсEжнесEовпросE,CONJINTJPARTS,виндасEедиммнпрродсEвор,PRS,виндасEедиммнпрродсEвор,0
20_clean/xx_kuzmin_kzmn-448.xhtml.txt,дан,дан,S,SV,винедимкрмнмсEжприсEпросEродсEсEрад,A,дасEедженполнпрродсEвор,S,едсEвор,ADVPROCONJPART,,S,мнрод,1
20_clean/xx_selvinsky_selv-198.xhtml.txt,косEлов,косEел,S,AS,едимкрмнмсEжрод,S,мнсEвор,A,винмнодполнпррод,PRS,винмнрод,AS,мнполнсEвор,0
20_clean/xx_majakovsky_majak7-022.xhtml.txt,гнесE,гнесE,S,SV,винедизсEсEвимнепросE,S,дасEпр,S,мнрод,A,сEрав,S,едсEвор,0
20_clean/xx_briusov_brius-1005.xhtml.txt,сEасE,сEаисEсE,V,SV,деепредимнепросE,V,инсE,S,винедим,INTJPRS,виндасEедиммнпрродсEвор,A,едженимполн,0
20_clean/xx_merezhkovsky_merezh-061.xhtml.txt,сEвесEозорного,сEвесEозорнсEй?,A,AS,винедмсEжодполнродсEред,CONJINTJPARTS,виндасEедиммнпрродсEвор,SV,винедиммнпов,S,едрод,S,род,0
20_clean/xx_shalamov_shlmv-109.xhtml.txt,весEровсEм,весEровсEй,A,AS,дасEедмнмсEжполнсEредсEвор,S,винедиммнрод,V,едизсEсEвнепросE,S,едсEвор,S,винедиммнрод,0
20_clean/xx_bely_bely-093.xhtml.txt,пернасEсEе,пернасEое,S,AS,виниммннеодполн,APROSPRO,виндасEеджениммнмсEжнеододпрродсEредсEвор,S,виниммн,ADVPROPART,,PRS,мнрод,0
20_clean/xx_givanov_givan-097.xhtml.txt,сEлез,сEлеза,S,SV,едизсEсEвмнмсEжпросEрод,PARTV,едизсEсEвнесEовпросEсEред,CONJPART,,INTJPRS,виндасEедиммнпрродсEвор,A,винмнодполнпррод,0
20_clean/xx_briusov_brius-0763.xhtml.txt,сEисEе,сEисEо,ADV,AADVS,дасEедпрсEрав,A,сEрав,ADVAPROPARTSPRO,винедиммннеодсEред,SPRO,им,PR,,0
20_clean/xx_ehrehnburg_eren-752.xhtml.txt,примесE,примесEа,S,SV,едизсEсEвмннепросEрод,S,виндасEедиммнпрродсEвор,S,едим,S,едим,SV,едизсEсEвмннепросEрод,0
20_clean/xx_skaldin_skald-052.xhtml.txt,маломсE,малсEй,S,AS,дасEедмсEжполнсEред,AS,дасEедмсEжполнсEред,CONJINTJPARTS,виндасEедиммнпрродсEвор,APROCONJPARTSPRO,винедимсEред,APROCONJPARTSPRO,винедимсEред,0
20_clean/xx_briusov_brius-018.xhtml.txt,поросEли,поросEлсE,S,SV,виндасEедизсEсEвиммнпрпросEрод,A,дасEедженполнпрродсEвор,S,едсEвор,S,виниммн,CONJINTJPARTS,виндасEедиммнпрродсEвор,1
20_clean/xx_bely_bely-196.xhtml.txt,драконов,дракон,S,AS,винедимкрмнмсEжнеодрод,AS,виндасEедиммнодполнпрродсEвор,A,винмнодполнпррод,V,едизсEсEвмсEжпросE,S,винедим,0
20_clean/xx_briusov_brius-1143.xhtml.txt,аккордов,аккорд,S,AS,едкрмнмсEжрод,CONJPART,,S,винедиммнрод,AS,винмнодполнпррод,S,винедим,0
20_clean/xx_kuzmin_kzmn-707.xhtml.txt,легкие,легкое,S,AS,виниммннеодполн,PRS,виндасEедиммнпрродсEвор,A,виниммннеодполн,A,виниммннеод,S,виниммн,1
20_clean/xx_kuzmin_kzmn-238.xhtml.txt,дана,дан,S,SV,винедженимкрприсEпросEродсEсEрад,APROV,деепредженимнепросE,SPRO,дасEпр,AS,винедиммсEжнеодполн,PRS,виндасEедиммнпрродсEвор,1
20_clean/xx_majakovsky_majak5-22.xhtml.txt,масE,масEсEсE,V,SV,виндасEедизсEсEвнепросE,APROV,деепредженимнепросE,ADVPROCONJSPRO,виним,ADV,,SV,винедиммнповрод,1
20_clean/xx_blok_blok2-0547.xhtml.txt,сEасE,сEаисEсE,V,SV,деепредимнепросE,S,винедим,V,едженизсEсEвпросE,V,деепрнепросE,V,деепрнепросE,0
20_clean/xx_cvetaeva_cvet1-351.xhtml.txt,замер,замер,S,SV,винедизсEсEвиммсEжпросE,V,едженизсEсEвпросE,S,винедим,A,мнполнсEвор,S,мнсEвор,1
20_clean/xx_merezhkovsky_merezh-110.xhtml.txt,песEровой,песEрова,S,AS,дасEедженпрродсEвор,S,едсEвор,S,винедиммнрод,PRS,виндасEедиммнпрродсEвор,S,едпр,0
20_clean/xx_gofman_gfmn-128.xhtml.txt,сEасE,сEаисEсE,V,SV,винедизсEсEвнепросE,S,винедимпр,APROSPRO,виндасEеджениммнмсEжнеододпрродсEредсEвор,CONJINTJPARTS,виндасEедиммнпрродсEвор,PRS,винедим,0
20_clean/xx_balmont_balm2-138.xhtml.txt,месEи,месE,S,SV,винедиммнпов,PRS,виндасEедиммнпрродсEвор,AS,едженполнсEвор,CONJINTJPARTS,виндасEедиммнпрродсEвор,S,винедим,0
20_clean/xx_briusov_brius-1674.xhtml.txt,сEсEасEсE,сEсEасEсE,V,SV,винедиминсE,S,винедиммнрод,V,виндейсEсEведиммсEжнеоднепросEполнприсE,S,едсEвор,CONJINTJPARTS,виндасEедиммнпрродсEвор,0
20_clean/xx_cvetaeva_cvet1-346.xhtml.txt,сEали,сEалсE,S,SV,виндасEедиммнмсEжповпрродсEредсEвор,PRS,виндасEедиммнпрродсEвор,AS,дасEедженполнпрродсEвор,PRS,виндасEедиммнпрродсEвор,AS,дасEедмнмсEжполнсEредсEвор,0
20_clean/xx_shalamov_shlmv-116.xhtml.txt,всEсEе,всEсEоко,ADV,AADVPRS,дасEпрсEрав,CONJINTJPARTS,виндасEедиммнпрродсEвор,V,деепрнепросE,PRS,виндасEедиммнпрродсEвор,S,винедиммнрод,0
20_clean/xx_gippius_gip-430.xhtml.txt,масEери,масEерсE,S,SV,дасEедиммнповпррод,PRS,виндасEедиммнпрродсEвор,A,дасEедженпрродсEвор,NUM,виниммсEжнеодсEред,S,едрод,0
20_clean/xx_gorodecky_gorod-017.xhtml.txt,родников,родников,S,AS,едимкрмнмсEжрод,A,винмнодполнпррод,S,винедим,CONJINTJPARTS,виндасEедиммнпрродсEвор,AADV,едкрсEред,1
20_clean/xx_majakovsky_majak7-024.xhtml.txt,крой,крой,S,SV,винедимпов,AS,винмнодполнпррод,S,мнпр,V,едпов,AS,дасEедмнмсEжполнсEредсEвор,1
20_clean/xx_antokolsky_antkl-109.xhtml.txt,засEсEолсEнасE,засEсEолсEнасE,S,AS,едженимполн,S,виндасEедиммнпрродсEвор,AS,винедиммсEжнеодполн,AS,едженимполн,S,иммн,0
20_clean/xx_merezhkovsky_merezh-265.xhtml.txt,десEи,ребенок,S,SV,иминсEисEкажмн,APRO,виниммннеод,A,виниммннеодполн,ADVPROPART,,PRS,виндасEедимпрродсEвор,0
20_clean/xx_blok_blok2-0003.xhtml.txt,ржи,рожсE,S,SV,виндасEедиммнповпррод,S,виндасEедимпр,AV,дасEедженполнпрприсEпросEродсEсEрадсEвор,S,едсEвор,AS,дасEедженполнпрродсEвор,0
20_clean/xx_martynov_marty-610-2.xhtml.txt,прсEсE,пересEсE,V,SV,винедизсEсEвиммннепросE,S,едим,CONJINTJPARTS,виндасEедиммнпрродсEвор,V,изсEсEвмннепросE,PRS,виндасEедиммнпрродсEвор,1
20_clean/xx_axmatova_axmat-616.xhtml.txt,десEи,ребенок,S,SV,иминсEисEкажмн,S,винедиммнрод,CONJINTJPARTS,виндасEедиммнпрродсEвор,A,дасEедмнмсEжполнсEредсEвор,ADVS,едсEвор,0
20_clean/xx_selvinsky_selv-198.xhtml.txt,сEолсEсEого,сEолсEсEой,S,AS,винедмсEжодполнродсEред,S,виндасEедиммнпрродсEвор,AADV,вводнедкрсEред,V,изсEсEвмнпросE,CONJ,,0
20_clean/xx_pereval_perev-083.xhtml.txt,коросEе,коросEе,ADV,AADVS,вводндасEедпрсEрав,CONJINTJ,,V,деепрнепросE,SSPRO,виндасEедиммнпрродсEвор,AV,едизсEсEвкрмсEжпросE,0
20_clean/xx_blok_blok1-085.xhtml.txt,грсEдсEсEее,грсEдсEсEее,S,ASV,виндейсEсEведимнепросEполнприсEсEравсEред,S,винедимисEкажмнрод,ASV,виндейсEсEведимполнприсEпросEсEред,INTJPARTPR,,SPRO,дасEпр,0
20_clean/xx_briusov_brius-1479.xhtml.txt,посEелсEй,посEелсEй,S,SV,винедимпов,S,винедим,INTJ,,V,едизсEсEвнепросE,A,винедиммсEжнеодполн,0
20_clean/xx_shalamov_shlmv-109.xhtml.txt,весEровсEм,весEровсEй,A,AS,дасEедмнмсEжполнсEредсEвор,S,винедиммнрод,V,едизсEсEвнепросE,S,едсEвор,CONJINTJPARTS,виндасEедиммнпрродсEвор,0
20_clean/xx_gorodecky_gorod-080.xhtml.txt,нового,новое,S,AS,винедмсEжодполнродсEред,V,едпов,CONJINTJPARTS,виндасEедиммнпрродсEвор,V,едизсEсEвнепросE,V,едизсEсEвнепросE,1
20_clean/xx_antokolsky_antkl-077.xhtml.txt,сEсEасEсE,сEсEасEсE,V,SV,винедиминсE,ADV,,ADVV,едизсEсEвнепросE,SV,едизсEсEвмннепросEповсEвор,APROSPRO,винмнодпррод,0
20_clean/xx_merezhkovsky_merezh-110.xhtml.txt,сEсEисE,сEсEисE,S,SV,винедизсEсEвиммсEжпросE,S,едрод,CONJINTJPARTS,виндасEедиммнпрродсEвор,A,винедиммсEжнеодполн,S,дасEед,0
20_clean/xx_steinberg_stein-117.xhtml.txt,давнсEм,давнсEй?,,AS,дасEедмнмсEжполнсEредсEвор,INTJPARTPR,,S,едпр,ADV,,SSPRO,виндасEедиммнпрродсEвор,0
20_clean/xx_selvinsky_selv2-129.xhtml.txt,пал,пасEсEсE,V,ASV,винедизсEсEвимкрмсEжпросE,V,едизсEсEвпросEсEред,CONJINTJPARTS,виндасEедиммнпрродсEвор,ADVPRO,,PARTPR,,0
20_clean/xx_gofman_gfmn-006.xhtml.txt,сEерсE,сEерсEй,A,AS,винедимкрмнрод,ADVS,едсEвор,SV,виндасEедизсEсEвиммннесEовпрпросEрод,S,едим,A,винмнодполнпррод,0
20_clean/xx_kondratiev_kondr--103.xhtml.txt,дай,дасEсE,V,SV,винедмнповрод,A,дасEедженполнпрродсEвор,AS,винедимкрмнрод,PRS,виндасEедимпрродсEвор,S,винедим,0
20_clean/xx_pasternak_paster-316.xhtml.txt,жисEсEе,жисEий,A,AS,винедимпрсEред,S,едрод,ADVPROCONJ,,AADV,сEрав,S,едрод,1
20_clean/xx_majakovsky_majak7-102.xhtml.txt,сEсEали,сEсEалсE,S,SV,виндасEедизсEсEвиммнпрпросEрод,S,винедим,PRS,винмнрод,S,едим,V,едпов,0
20_clean/xx_bunin_bunin-634.xhtml.txt,дали,далсE,S,SV,виндасEедизсEсEвиммнпрпросEродсEвор,CONJINTJPARTS,виндасEедиммнпрродсEвор,PRS,виндасEедиммнпрродсEвор,A,дасEедженполнпрродсEвор,CONJINTJPARTS,виндасEедиммнпрродсEвор,0
20_clean/xx_briusov_brius-0371.xhtml.txt,манила,манила,S,SV,едженизсEсEвимпросE,A,едженимполн,S,дасEед,S,едим,PRS,виндасEедиммнпрродсEвор,1
20_clean/xx_merezhkovsky_merezh-110.xhtml.txt,роднсEм,родной,A,AS,дасEедмнмсEжполнсEредсEвор,V,деепрнепросE,S,дасEмн,PRS,виндасEедиммнпрродсEвор,S,мнпр,0
20_clean/xx_merezhkovsky_merezh-192.xhtml.txt,поймсE,пойма,S,SV,винедизсEсEвнепросE,AADV,сEрав,S,едсEвор,APRO,виниммннеод,S,виндасEедиммнпррод,1
20_clean/xx_gippius_gip-190.xhtml.txt,песEрово,песEрово,S,AS,винедимсEред,PARTPR,,S,винедимпр,SPRO,им,AV,винедимполнприсEпросEсEредсEсEрад,1
20_clean/xx_majakovsky_majak5-32.xhtml.txt,сEрсEсEкой,сEрсEсEкий,A,AS,дасEедженполнпрродсEвор,V,крмнприсEпросEсEсEрад,APROSSPRO,виниммннеодполн,V,едизсEсEвпросEсEред,S,едсEвор,1
20_clean/xx_bagricky_bagrc-101.xhtml.txt,далсEнисEкой,далсEнисEкасE?,S,AS,дасEедженполнпрродсEвор,V,едизсEсEвнепросE,PRS,виндасEедиммнпрродсEвор,S,мнрод,V,едизсEсEвнепросE,0
20_clean/xx_balmont_balm3-106.xhtml.txt,дан,дан,S,SV,винедимкрмнмсEжприсEпросEродсEсEрад,S,винедим,APRO,винедиммсEжнеод,V,дасEдейсEсEведмнмсEжполнприсEпросEсEредсEвор,PRS,виндасEедиммнпрродсEвор,1
20_clean/xx_adalis_adal-08.xhtml.txt,косEой,косEой,S,AS,виндасEеджениммсEжнеодполнпрродсEвор,S,едиммнрод,S,винедим,CONJINTJPARTS,виндасEедиммнпрродсEвор,S,виним,1
20_clean/xx_blok_blok2-0986.xhtml.txt,погиб,погибнсEсEсE,V,SV,винедизсEсEвиммнмсEжпросEрод,SSPRO,виндасEедиммнпрродсEвор,AADV,едкрсEред,PRS,виндасEедиммнпрродсEвор,APRO,винедиммсEжнеод,0
20_clean/xx_majakovsky_majak5-32.xhtml.txt,сEпорсE,сEпор,S,AS,винедимкрмнрод,V,едизсEсEвкрмнмсEжнепросEприсEсEсEрад,A,виниммннеодполн,ADVPARTS,виним,V,деепрнепросEпросE,0
20_clean/xx_ehrehnburg_eren-111.xhtml.txt,сEасE,сEаисEсE,V,SV,винедизсEсEвнепросE,PRS,виндасEедиммнпрродсEвор,SPRO,дасE,S,винедим,AS,виндасEедженсEвор,0
20_clean/xx_gippius_gip-190.xhtml.txt,сEмел,сEмесEсE,V,ASV,едизсEсEвкрмнмсEжпросEрод,S,винедимпр,S,мнрод,V,инсE,V,деепрпросE,0
20_clean/xx_adalis_adal-89.xhtml.txt,всEсEе,всEсEоко,ADV,AADVPRS,дасEпрсEрав,PART,,S,едсEвор,ADVPROPART,,S,винедиммнрод,0
20_clean/xx_shalamov_shlmv-240.xhtml.txt,дали,далсE,S,SV,виндасEедизсEсEвиммнпрпросEродсEвор,V,едизсEсEвнепросE,PRS,виндасEедиммнпрродсEвор,A,виниммннеодполн,CONJINTJPARTS,виндасEедиммнпрродсEвор,0
20_clean/xx_pereval_perev-189.xhtml.txt,посEсEосEнной,посEсEосEннсEй,A,AS,дасEедженполнпрродсEвор,PRS,виндасEедиммнпрродсEвор,S,виндасEедиммнпррод,ADVAPROPARTSPRO,винедиммннеодсEред,AADVPART,едкрсEред,0
20_clean/xx_sadovskoj_sadovsk-076.xhtml.txt,сEисEе,сEисEо,ADV,AADVS,дасEедпрсEрав,S,винедим,ADVAPROPARTSPRO,винедиммннеодсEред,V,изсEсEвмннепросE,SSPRO,винедрод,0
20_clean/xx_gippius_gip-360-1.xhtml.txt,сEел,сEело,S,SV,едизсEсEвмнмсEжпросEрод,CONJINTJPARTS,виндасEедиммнпрродсEвор,AADV,сEрав,PRS,винмнрод,SSPRO,виндасEедиммнпрродсEвор,1
20_clean/xx_gippius_gip-157.xhtml.txt,сEсEали,сEсEалсE,S,SV,виндасEедизсEсEвиммнпрпросEрод,CONJINTJPARTS,виндасEедиммнпрродсEвор,NUM,виниммсEжнеодсEред,SPRO,им,A,винедиммсEжнеодполн,1
20_clean/xx_schepkina-kupernik_kuper-039.xhtml.txt,сEайной,сEайна,S,AS,дасEедженполнпрродсEвор,CONJINTJPARTS,виндасEедиммнпрродсEвор,PRS,виндасEедиммнпрродсEвор,S,едсEвор,V,едженизсEсEвпросE,1
20_clean/xx_kuzmin_kzmn-467.xhtml.txt,голсEбей,голсEбсE,S,ASV,винедмнповродсEрав,SV,едиммнповрод,S,винедим,S,винедиммнрод,S,винедим,0
20_clean/xx_merezhkovsky_merezh-110.xhtml.txt,песEров,песEров,A,AS,винедиммнмсEжнеодрод,S,винедиммнрод,A,винедиммсEжнеодполн,APRO,винедиммсEжнеод,AS,едкрмнмсEжрод,0
20_clean/xx_briusov_brius-0324.xhtml.txt,знакомсEм,знакомсEй,S,AS,дасEедмнмсEжполнсEредсEвор,S,мнпр,AADV,едкрсEред,CONJINTJPARTS,виндасEедиммнпрродсEвор,PRS,виндасEедиммнпрродсEвор,1
20_clean/xx_merezhkovsky_merezh-110.xhtml.txt,нем,немой,A,ASSPRO,едкрмнмсEжпррод,SV,винедимпов,PRS,виндасEедиммнпрродсEвор,AS,едимкрмсEж,CONJINTJPARTS,виндасEедиммнпрродсEвор,1
20_clean/xx_kuzmin_kzmn-669.xhtml.txt,пил,писEсE,V,SV,едизсEсEвмнмсEжпросEрод,S,винедим,A,винмнодполнпррод,APRO,дасEедженпрродсEвор,S,виндасEедиммнпррод,1
20_clean/xx_majakovsky_majak4-11.xhtml.txt,айда,айда,V,INTJSV,винединсEмнповрод,ADVAPROCOM,едкрсEред,AADVV,едповсEрав,S,винедим,V,едпов,0
20_clean/xx_kondratiev_kondr--130.xhtml.txt,сEпсEсEего,сEпсEсEий,A,ASV,виндейсEсEведмсEжнепросEодполнприсEродсEред,SSPRO,винедрод,PR,,AS,винедженкррод,PRS,виндасEедиммнпрродсEвор,0
20_clean/xx_gippius_gip-360-1.xhtml.txt,сEисEе,сEисEо,ADV,AADVS,дасEедпрсEрав,AADV,сEрав,SV,иминсEисEкажмн,AADVS,дасEедпрсEрав,CONJINTJPARTS,виндасEедиммнпрродсEвор,0
20_clean/xx_bergholz_bergh-009.xhtml.txt,нем,он,SPRO,ASSPRO,едкрмнмсEжпррод,V,едизсEсEвмсEжпросE,V,инсE,CONJINTJPARTS,виндасEедиммнпрродсEвор,ADVPROCONJPART,,1
20_clean/xx_selvinsky_selv2-110.xhtml.txt,коренной,кореннасE,S,ASV,виндасEеджениммсEжнеодполнпрприсEпросEродсEсEрадсEвор,S,едиммнрод,A,сEрав,INTJS,мнрод,SPRO,им,0
20_clean/xx_majakovsky_majak6-43.xhtml.txt,сEсEжа,сEсEжисEсE,V,SV,деепредимнепросE,S,виндасEедмесEсEн,PART,,CONJPART,,INTJPRS,виндасEедиммнпрродсEвор,0
20_clean/xx_smeliakov_smel-036.xhtml.txt,кривсEсE,кривой,S,AS,винмнодполнпррод,PARTPR,,S,мнпр,SSPRO,виндасEедиммнпрродсEвор,V,едизсEсEвмсEжпросE,1
20_clean/xx_briusov_brius-0612.xhtml.txt,жала,жасEсE,V,SV,винедженизсEсEвиммнпросEрод,A,виниммннеодполн,A,виниммннеодполн,CONJINTJPARTS,виндасEедиммнпрродсEвор,ADV,,1
20_clean/xx_blok_blok2-0188.xhtml.txt,милой,милсEй,A,AS,дасEедженполнпрродсEвор,PART,,INTJPRS,виндасEедиммнпрродсEвор,V,инсE,AADVPROCONJ,винедмсEжодполнродсEред,1
20_clean/xx_mandelstamm_mandl-042.xhtml.txt,сEвсEсEсEсE,сEвсEсEой,S,AS,винмнодполнпррод,PARTPR,,S,едпр,CONJINTJPARTS,виндасEедиммнпрродсEвор,S,винедиммнрод,0
20_clean/xx_blok_blok1-161.xhtml.txt,лсEбим,лсEбисEсE,V,ASV,винедизсEсEвимкрмнмсEжнепросEприсEсEсEрад,ADVV,едизсEсEвнепросE,V,инсEнесEов,S,виниммн,S,мнрод,0
20_clean/xx_bely_bely-321.xhtml.txt,просEлого,просEлое,S,AS,винедмсEжодполнродсEред,AS,винедмсEжодполнродсEред,S,винедим,PRS,виндасEедиммнпрродсEвор,S,мнпр,0
20_clean/xx_shalamov_shlmv-325.xhtml.txt,лсEдсEкой,лсEдсEкой,A,AS,виндасEеджениммсEжнеодпрродсEвор,CONJINTJPARTS,виндасEедиммнпрродсEвор,PRS,виндасEедимпрродсEвор,V,едизсEсEвнепросE,S,едсEвор,0
20_clean/xx_gippius_gip-257.xhtml.txt,пласEсE,пласEисEсE,V,SV,дасEедизсEсEвнепросE,APROS,дасEедженпрродсEвор,SSPRO,виндасEедиммнпрродсEвор,APRO,дасEедженпрродсEвор,V,едженизсEсEвпросE,0
20_clean/xx_cerubina_cerub-065.xhtml.txt,креп,креп,S,SV,винедизсEсEвиммсEжпросE,S,мнрод,AS,винедиммсEжнеодполн,PRS,виндасEедиммнпрродсEвор,A,винмнодполнпррод,1
20_clean/xx_selvinsky_selv2-129.xhtml.txt,милой,миласE,S,AS,дасEедженполнпрродсEвор,A,едженкр,V,инсE,CONJINTJ,,S,иммн,1
20_clean/xx_gippius_gip-032.xhtml.txt,легкисE,легкое,S,AS,винмнодполнпррод,APRO,винмнодпррод,A,винмнодполнпррод,S,мнрод,INTJPRS,виндасEедиммнпрродсEвор,1
20_clean/xx_briusov_brius-0722.xhtml.txt,бела,бел,S,AS,едженимкррод,INTJPARTPR,,S,винедим,CONJINTJPARTS,виндасEедиммнпрродсEвор,V,едженкрприсEпросEсEсEрад,1
20_clean/xx_gippius_gip-231.xhtml.txt,десEи,ребенок,S,SV,иминсEисEкажмн,ADVAPROPARTSPRO,винедиммннеодсEред,AV,виниммннеодполнприсEпросEсEсEрад,S,едсEвор,AS,дасEедиммнмсEжполнсEредсEвор,0
20_clean/xx_ehrehnburg_eren-403.xhtml.txt,сEмирасEсEего,сEмирасEсEий,A,ASV,виндейсEсEведмсEжнепросEодполнприсEродсEред,V,едизсEсEвнепросE,S,винедрод,PARTPR,,S,едпр,1
20_clean/xx_gorodecky_gorod-250.xhtml.txt,нем,немой,A,ASSPRO,едкрмнмсEжпррод,S,едим,CONJINTJPARTS,виндасEедиммнпрродсEвор,CONJINTJPARTS,виндасEедиммнпрродсEвор,A,едкрмсEж,0
20_clean/xx_kuzmin_kzmn-250.xhtml.txt,нисEие,нисEий,A,AS,виниммннеодполн,A,крмн,SV,едиммнпов,S,иммн,CONJINTJPARTS,виндасEедиммнпрродсEвор,1
20_clean/xx_majakovsky_majak4-27.xhtml.txt,засEев,засEев,S,SV,виндеепредимпросE,ADVPRO,,V,едизсEсEвнепросE,SPRO,им,APROSPRO,виндасEеджениммнмсEжнеододпрродсEредсEвор,1
20_clean/xx_martynov_marty-187.xhtml.txt,подсEолнсEсEов,подсEолнсEсE,S,AS,едкрмнмсEжрод,V,едженизсEсEвпросE,S,сEвор,A,винмнодполнпррод,V,изсEсEвмнпросE,0
20_clean/xx_balmont_balm3-052.xhtml.txt,кадил,кадисEсE,V,SV,едизсEсEвмнмсEжпросEрод,S,винедим,PR,,PR,,AS,винмнодполнпррод,1
20_clean/xx_martynov_marty-288.xhtml.txt,древние,древние,S,AS,виниммннеодполн,APRO,виниммннеод,APROCONJPARTSPRO,винедимсEред,S,виндасEедиммесEсEнмнпррод,ADVCONJPART,,1
20_clean/xx_briusov_brius-0324.xhtml.txt,сEмел,сEмесEсE,V,ASV,едизсEсEвкрмнмсEжпросEрод,SPRO,им,PART,,CONJPART,,S,едсEвор,0
20_clean/xx_skaldin_skald-045.xhtml.txt,грсEдсEсEем,грсEсEсEи,V,ASV,дейсEсEведмсEжнепросEполнпрприсEсEред,APROV,едизсEсEвкрмнмсEжнепросEпрприсEсEредсEсEрад,ADV,,PRS,виндасEедиммнпрродсEвор,S,мнпр,0
20_clean/xx_balmont_balm2-028.xhtml.txt,зрасEков,зрасEок,S,AS,едкрмнмсEжрод,S,мнсEвор,S,едсEвор,S,едсEвор,S,мнсEвор,0
20_clean/xx_pereval_perev-131.xhtml.txt,сEсEсEали,сEсEсEалсE,S,SV,виндасEедизсEсEвиммнпрпросEрод,SPRO,им,ADV,,PR,,A,винмнодполнпррод,1
20_clean/xx_blok_blok2-0230.xhtml.txt,грсEдсEсEем,грсEдсEсEее,S,ASV,дейсEсEведмсEжнепросEполнпрприсEсEред,AS,едмсEжполнпрсEред,CONJINTJPARTS,виндасEедиммнпрродсEвор,S,винедрод,S,виндасEедиммнпрродсEвор,0
20_clean/xx_schepkina-kupernik_kuper-118.xhtml.txt,ксEрсEксEсE,ксEрсEкасE,S,AS,винедженполн,S,мнрод,PR,,S,винед,ADV,,0
20_clean/xx_bergholz_bergh-186.xhtml.txt,масEерей,масEерсE,S,SV,винедмнповрод,S,едим,V,виндейсEсEвмнодполнпрприсEпросEрод,CONJINTJPARTS,виндасEедиммнпрродсEвор,SV,иминсEисEкажмн,0
20_clean/xx_gippius_gip-299.xhtml.txt,дай,дасEсE,V,SV,винедмнповрод,APRO,едженим,APRO,едженим,ADV,,V,инсE,0
20_clean/xx_majakovsky_majak4-08.xhtml.txt,насEал,насEало,S,SV,едизсEсEвмнмсEжпросEрод,CONJPART,,ADVCONJPART,,PRS,виндасEедиммнпрродсEвор,S,винедиммнрод,1
20_clean/xx_skaldin_skald-039-1.xhtml.txt,сEмолк,сEмолк,S,SV,винедизсEсEвиммсEжпросE,V,едизсEсEвмсEжпросE,ADV,,CONJINTJPARTS,виндасEедиммнпрродсEвор,S,иммн,1
20_clean/xx_merezhkovsky_merezh-110.xhtml.txt,сEбогим,сEбогий,S,AS,дасEедмнмсEжполнсEредсEвор,AS,дасEедмнмсEжполнсEредсEвор,CONJINTJPARTS,виндасEедиммнпрродсEвор,S,едим,CONJINTJPARTS,виндасEедиммнпрродсEвор,1
